DDCTransactionId5E1A611649E470B4E50B89B35CBDE563_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__EC3E4158F9774D857FC4367D34BD3C030F0647BF, StartTime=2015.09.21-12.45.15, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.496935ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_365, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_50E00FBF45EF4F537B15CD910F3C3784_0__4CC9DA3052C0FEA1B9F0269074BA2AFB11B16189, StartTime=2015.09.21-12.45.33, HierarchicalDDC, DataSize=4410 bytes, Retrieved=true, Duration=47.758583ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_366, CachedDataProbablyExists, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_365, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.082962ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_367, GetCachedData, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_365, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=47.638412ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_373, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C9711CEE4BED83AA0CB40BB23239DBED_0__3BD89A0EBD518860A3A8B2FA7161CDB309F15043, StartTime=2015.09.21-12.45.33, HierarchicalDDC, DataSize=4410 bytes, Retrieved=true, Duration=24.163258ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_374, CachedDataProbablyExists, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_373, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.082966ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_375, GetCachedData, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_373, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=24.044365ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_376, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C9711CEE4BED83AA0CB40BB23239DBED_0__CDC133A122EFD96CC77B984D99C250D7A58E5A29, StartTime=2015.09.21-12.45.33, HierarchicalDDC, DataSize=524547 bytes, Retrieved=true, Duration=55.427258ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_377, CachedDataProbablyExists, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_376, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.141554ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_378, GetCachedData, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_376, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=54.893120ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_368, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_50E00FBF45EF4F537B15CD910F3C3784_0__960D7CF006D79899EC4AD29BAF1806246258D7B3, StartTime=2015.09.21-12.45.33, HierarchicalDDC, DataSize=524547 bytes, Retrieved=true, Duration=45.371853ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_369, CachedDataProbablyExists, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_368, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.111189ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_370, GetCachedData, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_368, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=44.868076ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_379, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C9711CEE4BED83AA0CB40BB23239DBED_0__531A4FDC191737DA32C0BE13785195994B19F577, StartTime=2015.09.21-12.45.33, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=24.071733ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_380, CachedDataProbablyExists, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_379, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.125304ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_381, GetCachedData, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_379, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=23.796328ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_371, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_50E00FBF45EF4F537B15CD910F3C3784_0__4668AABCFB1AA1C3850ABE0D5F3CCE8E2A5723C3, StartTime=2015.09.21-12.45.33, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=23.887846ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_372, CachedDataProbablyExists, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_371, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.113755ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_373, GetCachedData, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_371, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=23.647934ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_382, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C9711CEE4BED83AA0CB40BB23239DBED_0__B6BC1F41C2BCBEF2305891269682ECBC469D90AC, StartTime=2015.09.21-12.45.33, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=11.009503ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_383, CachedDataProbablyExists, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_382, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.324592ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_384, GetCachedData, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_382, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=10.594249ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_374, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_50E00FBF45EF4F537B15CD910F3C3784_0__3220D66322258D5CCA13757A42F2CA556BB52643, StartTime=2015.09.21-12.45.33, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=8.562468ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_375, CachedDataProbablyExists, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_374, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.155237ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_376, GetCachedData, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_374, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=8.354206ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_385, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C9711CEE4BED83AA0CB40BB23239DBED_0__29ECC7EB3C2D1FF63549422A6A12D123B3AE0852, StartTime=2015.09.21-12.45.33, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.591446ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_386, CachedDataProbablyExists, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_385, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.127438ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_387, GetCachedData, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_385, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.415679ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_388, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_FDFB5D52400A76F4A20E8480867D1A54_0__AF349106E2D8C0B03D270E15F3F1992309F85BC0, StartTime=2015.09.21-12.45.33, HierarchicalDDC, DataSize=4410 bytes, Retrieved=true, Duration=9.085059ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_389, CachedDataProbablyExists, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_388, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.105206ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_390, GetCachedData, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_388, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=8.931108ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_377, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_50E00FBF45EF4F537B15CD910F3C3784_0__7C8175BEFE348C760816C272C725B56ADD94ED60, StartTime=2015.09.21-12.45.33, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.413541ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_378, CachedDataProbablyExists, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_377, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.087667ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_379, GetCachedData, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_377, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.284817ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_380, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_58F955794941E0E528D4B9A17CD5392E_0__65CD2FE04F609B36F0F89AAB1BFD83C65AA71D7F, StartTime=2015.09.21-12.45.33, HierarchicalDDC, DataSize=4410 bytes, Retrieved=true, Duration=51.825993ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_381, CachedDataProbablyExists, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_380, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.103492ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_382, GetCachedData, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_380, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=51.676743ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_391, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_FDFB5D52400A76F4A20E8480867D1A54_0__4C7CA0FF20E38657A93A263602C8F1217F336F89, StartTime=2015.09.21-12.45.33, HierarchicalDDC, DataSize=524547 bytes, Retrieved=true, Duration=68.757202ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_392, CachedDataProbablyExists, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_391, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.099216ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_393, GetCachedData, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_391, StartTime=2015.09.21-12.45.33, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=68.256851ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_383, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_58F955794941E0E528D4B9A17CD5392E_0__4CC3D8BF35DB00EF21F11611A9D5B377BCD8863C, StartTime=2015.09.21-12.45.34, HierarchicalDDC, DataSize=524547 bytes, Retrieved=true, Duration=129.899200ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_384, CachedDataProbablyExists, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_383, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.112474ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_385, GetCachedData, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_383, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=129.367615ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_394, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_FDFB5D52400A76F4A20E8480867D1A54_0__E09A40CCAD72A20D9A8DD7CE5E38D0BDE6B10D5F, StartTime=2015.09.21-12.45.34, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=22.015154ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_395, CachedDataProbablyExists, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_394, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.111192ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_396, GetCachedData, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_394, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=21.763266ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_397, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_FDFB5D52400A76F4A20E8480867D1A54_0__3CAB96DD6FC8682F76DCB26C2DFC575B8EDBB34D, StartTime=2015.09.21-12.45.34, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=14.115117ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_398, CachedDataProbablyExists, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_397, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.141125ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_399, GetCachedData, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_397, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=13.907704ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_400, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_FDFB5D52400A76F4A20E8480867D1A54_0__34AC293C4CA64DBFD26AC2CDCF21E11B040AD356, StartTime=2015.09.21-12.45.34, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.450317ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_401, CachedDataProbablyExists, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_400, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.091091ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_402, GetCachedData, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_400, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.320740ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_403, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_98E54C754F210CA013342EA22A05F__B90FFCD600DA3237AEB79057F74651E38EE9C40B, StartTime=2015.09.21-12.45.34, HierarchicalDDC, DataSize=4474 bytes, Retrieved=true, Duration=24.737593ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_404, CachedDataProbablyExists, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_403, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.074841ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_405, GetCachedData, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_403, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=24.625118ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_406, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_98E54C754F210CA013342EA22A05F__03DBB034C1768C880CCC80900D737E63CF81A866, StartTime=2015.09.21-12.45.34, HierarchicalDDC, DataSize=524552 bytes, Retrieved=true, Duration=602.410522ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_407, CachedDataProbablyExists, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_406, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.183892ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_408, GetCachedData, Parent=DDCTransactionId9F4833C04F4898CF2098EB91519CD426_406, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=601.789978ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_386, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_58F955794941E0E528D4B9A17CD5392E_0__2844C533A365EC126A7385B277CCE20EF464AA90, StartTime=2015.09.21-12.45.34, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=554.072021ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_387, CachedDataProbablyExists, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_386, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.124447ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_388, GetCachedData, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_386, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=553.809875ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId603DD1A441E7FFCA451C929978FA7464_362, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_E13764F94503C42882C979873E7738CF_0__188BFAA5A2FDF1D8A63B37F96510DD9D3A509BE5, StartTime=2015.09.21-12.45.34, HierarchicalDDC, DataSize=524547 bytes, Retrieved=true, Duration=503.819794ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId603DD1A441E7FFCA451C929978FA7464_363, CachedDataProbablyExists, Parent=DDCTransactionId603DD1A441E7FFCA451C929978FA7464_362, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.147540ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId603DD1A441E7FFCA451C929978FA7464_364, GetCachedData, Parent=DDCTransactionId603DD1A441E7FFCA451C929978FA7464_362, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=503.260010ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_389, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_58F955794941E0E528D4B9A17CD5392E_0__B4C93DC41B529938E227C5E2953ACB9AFB216DF4, StartTime=2015.09.21-12.45.34, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=21.751717ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_390, CachedDataProbablyExists, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_389, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.138130ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_391, GetCachedData, Parent=DDCTransactionId6FC215D64BA50D6A6C5976A8C13BF4B6_389, StartTime=2015.09.21-12.45.34, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=21.536612ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
DDCTransactionId9F4833C04F4898CF2098EB91519CD426_409, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_98E54C754F210CA013342EA22A05F__58BCE38E741DBB1B3608E71E5FDB849DD90CF409, StartTime=2015.09.21-12.45.34, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=48.441116ms, RunGuid=RunIDF7AC828C4CD525A36A17BEA44CFDA65C
